Squad_Code,Year,Name,Text
26c54058,2022-2023,Alessandro-Tuia,Alessandro-Tuia-Match-Logs
82927de4,2022-2023,Pablo-Fornals,Pablo-Fornals-Match-Logs
19cae58d,2022-2023,Gavi,Gavi-Match-Logs
1cb49278,2022-2023,Andreas-Christensen,Andreas-Christensen-Match-Logs
016ff750,2022-2023,Valentino-Lazaro,Valentino-Lazaro-Match-Logs
5d0e0a1f,2022-2023,Adrien-Truffert,Adrien-Truffert-Match-Logs
bba30585,2022-2023,Diego-Llorente,Diego-Llorente-Match-Logs
55a1cac2,2022-2023,Tommaso-Pobega,Tommaso-Pobega-Match-Logs
636247ca,2022-2023,Veljko-Birmancevic,Veljko-Birmancevic-Match-Logs
9dbb75ca,2022-2023,Alexandre-Lacazette,Alexandre-Lacazette-Match-Logs
065dc209,2022-2023,Terem-Moffi,Terem-Moffi-Match-Logs
f5deef4c,2022-2023,Victor-Lindelof,Victor-Lindelof-Match-Logs
dad4b285,2022-2023,Joel-Veltman,Joel-Veltman-Match-Logs
2434f24a,2022-2023,Benoit-Costil,Benoit-Costil-Match-Logs
30144daa,2022-2023,Stephy-Mavididi,Stephy-Mavididi-Match-Logs
9642c929,2022-2023,Florian-Flick,Florian-Flick-Match-Logs
8bf58a80,2022-2023,Andreas-Ivan,Andreas-Ivan-Match-Logs
3e9e06cb,2022-2023,Craig-Dawson,Craig-Dawson-Match-Logs
cee88597,2022-2023,Ivan-Balliu,Ivan-Balliu-Match-Logs
f5c4fd91,2022-2023,Arijon-Ibrahimovic,Arijon-Ibrahimovic-Match-Logs
01efac19,2022-2023,Antonin-Barak,Antonin-Barak-Match-Logs
34269bdf,2022-2023,Renato-Tapia,Renato-Tapia-Match-Logs
5ca20b7a,2022-2023,Joseba-Zaldua,Joseba-Zaldua-Match-Logs
5515376c,2022-2023,Trevoh-Chalobah,Trevoh-Chalobah-Match-Logs
efecd633,2022-2023,Fede-San-Emeterio,Fede-San-Emeterio-Match-Logs
0a16eb36,2022-2023,Jordi-Osei-Tutu,Jordi-Osei-Tutu-Match-Logs
7460ca0d,2022-2023,Daniel-Parejo,Daniel-Parejo-Match-Logs
3e93f8cf,2022-2023,Inigo-Eguaras,Inigo-Eguaras-Match-Logs
2321ea6e,2022-2023,Vincent-Le-Goff,Vincent-Le-Goff-Match-Logs
5ceba7fc,2022-2023,Karl-Toko-Ekambi,Karl-Toko-Ekambi-Match-Logs
90eb507d,2022-2023,Thomas-Foket,Thomas-Foket-Match-Logs
237a3851,2022-2023,Kike-Perez,Kike-Perez-Match-Logs
6652cf96,2022-2023,Oscar-Gil,Oscar-Gil-Match-Logs
da7b447d,2022-2023,Davinson-Sanchez,Davinson-Sanchez-Match-Logs
fed17f5a,2022-2023,Carlos-Soler,Carlos-Soler-Match-Logs
f4bc42b1,2022-2023,Sada-Thioub,Sada-Thioub-Match-Logs
